ID,Ref_Code,Strata_Code,Latitude,Longitude,Year1,Year2,Year3,Type1,Type2,Type3
319,1,1,-5.692129882,-71.72342366,N/A,N/A,N/A,N/A,N/A,N/A
320,1,1,-2.302426989,-70.55300868,N/A,N/A,N/A,N/A,N/A,N/A
321,3,5,-4.177300818,-55.66963122,1998,N/A,N/A,Deforestation,N/A,N/A
322,3,5,-9.276407866,-60.51164043,2002,N/A,N/A,Deforestation,N/A,N/A
323,1,1,-8.627734399,-73.65408287,N/A,N/A,N/A,N/A,N/A,N/A
324,2,7,-6.860658404,-48.60752561,N/A,N/A,N/A,N/A,N/A,N/A
325,4,3,-12.9229391,-52.95285631,2010,2016,N/A,D/ND,D/ND,N/A
326,1,1,-2.520987098,-65.90557456,N/A,N/A,N/A,N/A,N/A,N/A
327,1,1,-2.720682585,-58.36349909,N/A,N/A,N/A,N/A,N/A,N/A
328,1,1,-9.475025375,-61.1551935,N/A,N/A,N/A,N/A,N/A,N/A
329,1,1,-11.80399758,-63.39065109,N/A,N/A,N/A,N/A,N/A,N/A
330,1,1,-10.0412335,-64.79606535,N/A,N/A,N/A,N/A,N/A,N/A
331,1,1,-6.770647212,-63.74099405,N/A,N/A,N/A,N/A,N/A,N/A
332,1,1,-7.891205698,-58.28777111,N/A,N/A,N/A,N/A,N/A,N/A
333,1,1,5.485427535,-65.33909694,N/A,N/A,N/A,N/A,N/A,N/A
334,1,1,2.458194859,-53.94917779,N/A,N/A,N/A,N/A,N/A,N/A
335,1,1,-0.455850091,-73.43525327,N/A,N/A,N/A,N/A,N/A,N/A
336,2,7,-5.038605513,-76.03398955,N/A,N/A,N/A,N/A,N/A,N/A
337,2,7,-11.33130408,-61.69148773,N/A,N/A,N/A,N/A,N/A,N/A
338,2,4,1.424952619,-55.93885631,N/A,N/A,N/A,N/A,N/A,N/A
339,1,1,3.051352441,-55.3621379,N/A,N/A,N/A,N/A,N/A,N/A
340,1,1,-5.557113095,-58.5074092,N/A,N/A,N/A,N/A,N/A,N/A
341,2,2,-9.566384039,-54.91262093,N/A,N/A,N/A,N/A,N/A,N/A
342,1,1,-3.845283489,-46.38958518,N/A,N/A,N/A,N/A,N/A,N/A
343,2,2,-2.904477892,-44.68557091,N/A,N/A,N/A,N/A,N/A,N/A
344,1,1,-1.978225003,-74.61348359,N/A,N/A,N/A,N/A,N/A,N/A
345,2,4,-3.744492515,-50.7880063,N/A,N/A,N/A,N/A,N/A,N/A
346,1,1,5.622600279,-59.31292852,N/A,N/A,N/A,N/A,N/A,N/A
347,3,4,-6.201205154,-49.31629637,2003,N/A,N/A,Deforestation,N/A,N/A
348,1,1,-9.482840718,-73.28730074,N/A,N/A,N/A,N/A,N/A,N/A
349,1,1,-5.629607138,-75.11770796,N/A,N/A,N/A,N/A,N/A,N/A
350,4,3,-2.124291068,-50.95266749,2016,N/A,N/A,D/ND,N/A,N/A
351,1,1,2.92549847,-65.15772708,N/A,N/A,N/A,N/A,N/A,N/A
352,1,1,-6.888416346,-55.61977472,N/A,N/A,N/A,N/A,N/A,N/A
353,4,3,-15.94073946,-63.37286444,1999,2004,2010,D/ND,D/ND,D/ND
354,1,1,0.256963087,-51.66009078,N/A,N/A,N/A,N/A,N/A,N/A
355,1,1,-3.097166521,-72.92402204,N/A,N/A,N/A,N/A,N/A,N/A
356,4,4,-2.458464354,-44.55163211,1996,2014,N/A,D/ND,D/ND,N/A
357,4,3,-9.891664004,-53.80122526,2017,N/A,N/A,D/ND,N/A,N/A
358,1,1,-3.011467243,-65.236689,N/A,N/A,N/A,N/A,N/A,N/A
359,4,4,-5.92120028,-75.94586482,1997,2004,N/A,D/ND,D/ND,N/A
360,1,1,-6.493337284,-65.68108557,N/A,N/A,N/A,N/A,N/A,N/A
361,1,1,3.131392333,-51.52507399,N/A,N/A,N/A,N/A,N/A,N/A
362,2,2,-10.44897881,-62.75410488,N/A,N/A,N/A,N/A,N/A,N/A
363,1,1,-9.853934762,-65.36793286,N/A,N/A,N/A,N/A,N/A,N/A
364,2,5,-12.57097917,-70.24039496,N/A,N/A,N/A,N/A,N/A,N/A
365,1,1,-0.121676805,-64.9925269,N/A,N/A,N/A,N/A,N/A,N/A
366,1,1,-12.58229794,-73.32341301,N/A,N/A,N/A,N/A,N/A,N/A
367,4,3,-7.827604975,-50.93488085,2007,2016,N/A,D/ND,D/ND,N/A
368,1,1,-11.29923422,-72.39257872,N/A,N/A,N/A,N/A,N/A,N/A
369,1,1,-12.52624307,-67.06467077,N/A,N/A,N/A,N/A,N/A,N/A
370,1,1,-2.602913452,-60.97678809,N/A,N/A,N/A,N/A,N/A,N/A
371,3,5,-10.9270622,-56.23044945,2014,N/A,N/A,Deforestation,N/A,N/A
372,1,1,-2.781049372,-70.20994207,N/A,N/A,N/A,N/A,N/A,N/A
373,6,6,-7.601768513,-76.8031271,N/A,N/A,N/A,N/A,N/A,N/A
374,2,6,-9.980058228,-67.1924112,N/A,N/A,N/A,N/A,N/A,N/A
375,1,1,-2.135609841,-71.38197402,N/A,N/A,N/A,N/A,N/A,N/A
376,1,1,-5.627990171,-69.34163052,N/A,N/A,N/A,N/A,N/A,N/A
377,1,1,-10.14633639,-60.15860253,N/A,N/A,N/A,N/A,N/A,N/A
378,1,1,8.143452629,-60.11952581,N/A,N/A,N/A,N/A,N/A,N/A
379,1,1,-8.146686564,-60.64153682,N/A,N/A,N/A,N/A,N/A,N/A
380,2,7,-3.912657136,-66.42408214,N/A,N/A,N/A,N/A,N/A,N/A
381,1,1,-0.485225001,-74.3744419,N/A,N/A,N/A,N/A,N/A,N/A
382,1,1,-0.362874459,-58.61116462,N/A,N/A,N/A,N/A,N/A,N/A
383,4,3,-11.09522682,-57.44856498,1998,N/A,N/A,D/ND,N/A,N/A
384,5,4,-4.504467245,-50.10591551,1999,2012,N/A,D/ND,Deforestation,N/A
385,1,1,-7.027745047,-54.97190974,N/A,N/A,N/A,N/A,N/A,N/A
386,3,4,-6.502769594,-56.02590306,2006,N/A,N/A,Deforestation,N/A,N/A
387,6,6,-1.551076085,-53.65192526,N/A,N/A,N/A,N/A,N/A,N/A
388,2,2,-12.63053747,-66.15189261,N/A,N/A,N/A,N/A,N/A,N/A
389,1,1,3.68601219,-61.98739278,N/A,N/A,N/A,N/A,N/A,N/A
390,2,2,2.233436375,-75.14330995,N/A,N/A,N/A,N/A,N/A,N/A
391,1,6,-16.27194831,-67.46783467,N/A,N/A,N/A,N/A,N/A,N/A
392,2,4,-13.73196184,-64.11289657,N/A,N/A,N/A,N/A,N/A,N/A
393,1,1,3.227062911,-55.64672418,N/A,N/A,N/A,N/A,N/A,N/A
394,1,1,-2.071739624,-72.96363774,N/A,N/A,N/A,N/A,N/A,N/A
395,3,5,-13.00836888,-68.42238449,2007,N/A,N/A,Deforestation,N/A,N/A
396,1,1,0.14431435,-60.41462238,N/A,N/A,N/A,N/A,N/A,N/A
397,5,4,-10.11696148,-54.22190631,1997,1999,2006,D/ND,D/ND,Deforestation
398,1,1,-5.36523295,-58.98845704,N/A,N/A,N/A,N/A,N/A,N/A
399,1,1,1.619258215,-69.18990507,N/A,N/A,N/A,N/A,N/A,N/A
400,1,1,-0.230283123,-67.95481138,N/A,N/A,N/A,N/A,N/A,N/A
401,1,1,-3.570399013,-68.62693088,N/A,N/A,N/A,N/A,N/A,N/A
402,1,1,-3.584412731,-55.69307725,N/A,N/A,N/A,N/A,N/A,N/A
403,1,1,2.31778818,-68.83120777,N/A,N/A,N/A,N/A,N/A,N/A
404,1,1,-6.715131328,-74.90345977,N/A,N/A,N/A,N/A,N/A,N/A
405,3,4,-6.60005714,-54.94172634,2008,N/A,N/A,Deforestation,N/A,N/A
406,4,7,-8.170402088,-74.72020345,1996,2002,2007,D/ND,D/ND,D/ND
407,3,4,-10.040964,-68.36390416,2014,N/A,N/A,Deforestation,N/A,N/A
408,1,1,2.469244137,-53.98636804,N/A,N/A,N/A,N/A,N/A,N/A
409,1,1,-9.333001729,-64.02261589,N/A,N/A,N/A,N/A,N/A,N/A
410,1,1,-6.672551183,-70.31019406,N/A,N/A,N/A,N/A,N/A,N/A
411,1,1,3.585221215,-68.91286463,N/A,N/A,N/A,N/A,N/A,N/A
412,2,4,-14.67061148,-63.76470957,N/A,N/A,N/A,N/A,N/A,N/A
413,4,3,-7.237142339,-50.87828699,N/A,N/A,N/A,D/ND,N/A,N/A
414,1,1,-0.123832762,-66.45345705,N/A,N/A,N/A,N/A,N/A,N/A
415,1,1,-7.964777719,-72.5577789,N/A,N/A,N/A,N/A,N/A,N/A
416,4,3,-12.53513639,-52.05112742,2007,2016,N/A,D/ND,D/ND,N/A
417,2,7,3.57498042,-60.96034892,N/A,N/A,N/A,N/A,N/A,N/A
418,1,1,-11.53126906,-58.15814422,N/A,N/A,N/A,N/A,N/A,N/A
419,1,1,5.12187934,-56.31291479,N/A,N/A,N/A,N/A,N/A,N/A
420,1,1,1.602549551,-65.67650416,N/A,N/A,N/A,N/A,N/A,N/A
421,1,1,-8.615607143,-65.09547383,N/A,N/A,N/A,N/A,N/A,N/A
422,2,2,2.041286736,-50.9674897,N/A,N/A,N/A,N/A,N/A,N/A
423,4,7,-11.8279826,-56.28461786,2007,N/A,N/A,D/ND,N/A,N/A
424,1,1,-10.57806671,-60.33673845,N/A,N/A,N/A,N/A,N/A,N/A
425,1,1,-2.73388782,-69.62459983,N/A,N/A,N/A,N/A,N/A,N/A
426,5,4,-4.206945223,-55.26943176,1996,N/A,N/A,D/ND,Deforestation,N/A
427,1,3,4.673709844,-59.82928014,N/A,N/A,N/A,N/A,N/A,N/A
428,1,1,-5.513454972,-60.72534964,N/A,N/A,N/A,N/A,N/A,N/A
429,1,1,-6.940159306,-60.12464621,N/A,N/A,N/A,N/A,N/A,N/A
430,4,4,-11.65927899,-52.19746298,N/A,N/A,N/A,D/ND,N/A,N/A
431,1,1,-7.252503531,-68.26931156,N/A,N/A,N/A,N/A,N/A,N/A
432,1,1,-5.039413997,-51.72773392,N/A,N/A,N/A,N/A,N/A,N/A
433,1,1,0.333499549,-61.51577726,N/A,N/A,N/A,N/A,N/A,N/A
434,2,6,-1.511460381,-53.88288212,N/A,N/A,N/A,N/A,N/A,N/A
435,1,1,-7.910339813,-63.42757184,N/A,N/A,N/A,N/A,N/A,N/A
436,4,7,4.18619414,-54.60917003,2008,2011,N/A,D/ND,D/ND,N/A
437,1,1,3.009311286,-55.94667165,N/A,N/A,N/A,N/A,N/A,N/A
438,3,3,-4.685567606,-49.20607309,2001,N/A,N/A,Deforestation,N/A,N/A
439,3,4,-9.990838011,-64.7335426,2004,N/A,N/A,Deforestation,N/A,N/A
440,1,1,-3.365044139,-54.9587045,N/A,N/A,N/A,N/A,N/A,N/A
441,1,1,-10.1956539,-52.80436479,N/A,N/A,N/A,N/A,N/A,N/A
442,1,1,-10.54680534,-73.63144533,N/A,N/A,N/A,N/A,N/A,N/A
443,1,1,-16.08950048,-64.19239748,N/A,N/A,N/A,N/A,N/A,N/A
444,3,7,-9.594680971,-54.29763429,1999,N/A,N/A,Deforestation,N/A,N/A
445,3,4,-10.18837754,-57.95710126,2012,N/A,N/A,Deforestation,N/A,N/A
446,2,2,0.593831319,-77.37203017,N/A,N/A,N/A,N/A,N/A,N/A
447,2,2,-12.12496563,-65.29543881,N/A,N/A,N/A,N/A,N/A,N/A
448,3,4,-16.25092773,-63.96090163,2011,N/A,N/A,Deforestation,N/A,N/A
449,1,1,0.393327347,-67.09350669,N/A,N/A,N/A,N/A,N/A,N/A
450,2,2,4.642448473,-61.14144928,N/A,N/A,N/A,N/A,N/A,N/A
451,3,4,-9.789256061,-62.25553989,2003,N/A,N/A,Deforestation,N/A,N/A
452,1,1,1.247086193,-65.37952113,N/A,N/A,N/A,N/A,N/A,N/A
453,1,1,-4.963955513,-53.50990161,N/A,N/A,N/A,N/A,N/A,N/A
454,1,1,-1.167315796,-69.86930092,N/A,N/A,N/A,N/A,N/A,N/A
455,2,1,-2.686187278,-56.93895072,N/A,N/A,N/A,N/A,N/A,N/A
456,1,1,-8.624500464,-59.6471018,N/A,N/A,N/A,N/A,N/A,N/A
457,1,1,-7.363804794,-68.94385651,N/A,N/A,N/A,N/A,N/A,N/A
458,1,1,4.155202262,-67.00753791,N/A,N/A,N/A,N/A,N/A,N/A
459,1,1,-9.535931151,-72.83562782,N/A,N/A,N/A,N/A,N/A,N/A
460,1,1,-9.685500646,-73.31964009,N/A,N/A,N/A,N/A,N/A,N/A
461,5,7,-7.991996672,-50.53495089,2000,2004,N/A,D/ND,Deforestation,N/A
462,4,3,-1.768558216,-48.66708392,2006,N/A,N/A,D/ND,N/A,N/A
463,1,1,-4.706857678,-73.77562493,N/A,N/A,N/A,N/A,N/A,N/A
464,1,1,-3.132739806,-68.96299063,N/A,N/A,N/A,N/A,N/A,N/A
465,1,1,-6.641020317,-50.85834439,N/A,N/A,N/A,N/A,N/A,N/A
466,5,4,2.984517784,-74.22568089,2002,2007,2014,D/ND,D/ND,Deforestation
467,1,1,3.290663633,-53.49184548,N/A,N/A,N/A,N/A,N/A,N/A
468,1,1,-0.953876084,-63.45209585,N/A,N/A,N/A,N/A,N/A,N/A
469,5,5,-11.33184307,-74.59623594,1997,2005,N/A,D/ND,Deforestation,N/A
470,1,1,6.769569234,-64.44248845,N/A,N/A,N/A,N/A,N/A,N/A
471,1,1,-1.78176345,-75.84669082,N/A,N/A,N/A,N/A,N/A,N/A
472,1,1,-1.47966002,-69.75449622,N/A,N/A,N/A,N/A,N/A,N/A
473,1,1,4.664816523,-68.52856535,N/A,N/A,N/A,N/A,N/A,N/A
474,1,1,-7.45112104,-62.41508069,N/A,N/A,N/A,N/A,N/A,N/A
475,3,4,-10.01320606,-63.88867708,2006,N/A,N/A,Deforestation,N/A,N/A
476,1,1,-4.739466523,-77.47228215,N/A,N/A,N/A,N/A,N/A,N/A
477,1,1,4.000242876,-67.7499955,N/A,N/A,N/A,N/A,N/A,N/A
478,1,1,-12.47962051,-62.78347979,N/A,N/A,N/A,N/A,N/A,N/A
479,1,1,-10.99227989,-60.07128628,N/A,N/A,N/A,N/A,N/A,N/A
480,1,1,1.230647023,-67.34602311,N/A,N/A,N/A,N/A,N/A,N/A
481,1,1,-1.069219767,-53.93166064,N/A,N/A,N/A,N/A,N/A,N/A
482,3,4,-8.999367432,-50.00485504,2006,N/A,N/A,Deforestation,N/A,N/A
483,1,6,-16.35010174,-66.37557311,N/A,N/A,N/A,N/A,N/A,N/A
484,1,1,-2.40887735,-62.85786029,N/A,N/A,N/A,N/A,N/A,N/A
485,1,1,-8.543921583,-62.75114044,N/A,N/A,N/A,N/A,N/A,N/A
486,1,1,-0.858205507,-53.96992887,N/A,N/A,N/A,N/A,N/A,N/A
487,2,2,-1.141983305,-62.27332654,N/A,N/A,N/A,N/A,N/A,N/A
488,1,1,-2.900165979,-62.70640433,N/A,N/A,N/A,N/A,N/A,N/A
489,1,1,-3.605702803,-70.81819135,N/A,N/A,N/A,N/A,N/A,N/A
490,1,1,3.173702983,-59.14557238,N/A,N/A,N/A,N/A,N/A,N/A
491,6,1,-9.254039815,-60.35479458,N/A,N/A,N/A,N/A,N/A,N/A
492,1,1,-2.431514895,-72.1543455,N/A,N/A,N/A,N/A,N/A,N/A
493,1,1,-9.66986996,-72.66557673,N/A,N/A,N/A,N/A,N/A,N/A
494,1,1,3.457211287,-68.55551481,N/A,N/A,N/A,N/A,N/A,N/A
495,1,1,-11.66224343,-55.49257328,N/A,N/A,N/A,N/A,N/A,N/A
496,1,7,-6.4178788,-65.45444062,N/A,N/A,N/A,N/A,N/A,N/A
497,1,1,-0.964925362,-66.17453015,N/A,N/A,N/A,N/A,N/A,N/A
498,1,1,-3.220595041,-77.70027457,N/A,N/A,N/A,N/A,N/A,N/A
499,2,2,-9.726733318,-68.05398539,N/A,N/A,N/A,N/A,N/A,N/A
500,1,1,-9.110129707,-70.85457312,N/A,N/A,N/A,N/A,N/A,N/A
501,1,1,-2.658429336,-76.16442493,N/A,N/A,N/A,N/A,N/A,N/A
502,1,1,7.304515986,-59.05097978,N/A,N/A,N/A,N/A,N/A,N/A
503,2,2,-15.64186997,-64.92703972,N/A,N/A,N/A,N/A,N/A,N/A
504,1,1,-15.38585011,-66.6946547,N/A,N/A,N/A,N/A,N/A,N/A
505,1,1,-8.685675735,-65.8287686,N/A,N/A,N/A,N/A,N/A,N/A
506,4,3,6.537534396,-66.0626899,2003,N/A,N/A,D/ND,N/A,N/A
507,1,1,5.184402083,-66.73022799,N/A,N/A,N/A,N/A,N/A,N/A
508,6,4,-4.194009483,-47.16869402,N/A,N/A,N/A,N/A,N/A,N/A
509,2,2,-6.248905695,-77.72964948,N/A,N/A,N/A,N/A,N/A,N/A
510,2,4,-14.93282972,-64.7437834,N/A,N/A,N/A,N/A,N/A,N/A
511,1,1,-1.630846483,-65.72231824,N/A,N/A,N/A,N/A,N/A,N/A
512,1,1,-10.68074415,-69.94637637,N/A,N/A,N/A,N/A,N/A,N/A
513,4,7,-7.365421762,-76.74653324,2000,2009,N/A,D/ND,D/ND,N/A
514,1,1,-2.429897928,-53.57565829,N/A,N/A,N/A,N/A,N/A,N/A
515,1,1,-3.107407315,-62.40834332,N/A,N/A,N/A,N/A,N/A,N/A
516,1,1,6.925337104,-64.12475434,N/A,N/A,N/A,N/A,N/A,N/A
517,1,1,3.415170131,-66.38392744,N/A,N/A,N/A,N/A,N/A,N/A
518,3,4,-9.183432234,-51.798611,2001,N/A,N/A,Deforestation,N/A,N/A
519,1,1,-10.42822772,-70.36867438,N/A,N/A,N/A,N/A,N/A,N/A
520,1,1,5.512107499,-55.83563988,N/A,N/A,N/A,N/A,N/A,N/A
521,1,1,-2.379232946,-67.18540434,N/A,N/A,N/A,N/A,N/A,N/A
522,2,2,4.782316162,-60.48037906,N/A,N/A,N/A,N/A,N/A,N/A
523,1,1,-15.65696167,-67.88312582,N/A,N/A,N/A,N/A,N/A,N/A
524,4,3,-1.994125183,-45.35580395,2010,N/A,N/A,D/ND,N/A,N/A
525,1,1,-9.365341079,-70.95698106,N/A,N/A,N/A,N/A,N/A,N/A
526,1,1,-4.27728331,-56.92251155,N/A,N/A,N/A,N/A,N/A,N/A
527,1,1,-4.396130422,-69.03602366,N/A,N/A,N/A,N/A,N/A,N/A
528,1,1,0.67090677,-70.98285254,N/A,N/A,N/A,N/A,N/A,N/A
529,3,4,-5.573821759,-50.02048572,2015,N/A,N/A,Deforestation,N/A,N/A
530,1,1,-13.04394217,-62.52045307,N/A,N/A,N/A,N/A,N/A,N/A
531,1,1,-0.871949731,-78.04145472,N/A,N/A,N/A,N/A,N/A,N/A
532,1,1,-2.516675184,-60.11171047,N/A,N/A,N/A,N/A,N/A,N/A
533,1,7,3.826688363,-61.62600054,2007,N/A,N/A,degradation,N/A,N/A
534,1,1,-2.826324463,-58.57828628,N/A,N/A,N/A,N/A,N/A,N/A
535,1,1,-0.494118322,-67.43199189,N/A,N/A,N/A,N/A,N/A,N/A
536,1,3,-16.76458441,-64.00617672,2000,N/A,N/A,deg,N/A,N/A
537,1,1,-2.831714354,-78.18886826,N/A,N/A,N/A,N/A,N/A,N/A
538,2,2,-15.34569542,-65.72959459,N/A,N/A,N/A,N/A,N/A,N/A
539,1,1,-3.373128976,-67.99011517,N/A,N/A,N/A,N/A,N/A,N/A
540,1,7,-8.149920499,-54.89133086,2017,N/A,N/A,deg,N/A,N/A
541,1,4,-5.833884034,-49.11633139,2003,N/A,N/A,deg,N/A,N/A
542,1,1,5.8853575,-59.89719278,N/A,N/A,N/A,N/A,N/A,N/A
543,1,1,-5.604544142,-56.55977183,N/A,N/A,N/A,N/A,N/A,N/A
544,1,1,4.50419775,-57.52779638,N/A,N/A,N/A,N/A,N/A,N/A
545,1,3,-14.94414849,-62.6285204,2010,N/A,N/A,deg,N/A,N/A
546,1,1,-9.58228422,-72.51034785,N/A,N/A,N/A,N/A,N/A,N/A
547,1,1,6.084513998,-61.90546643,N/A,N/A,N/A,N/A,N/A,N/A
548,2,4,-14.10548134,-62.68484477,N/A,N/A,N/A,N/A,N/A,N/A
549,1,1,-10.48024018,-56.79450162,N/A,N/A,N/A,N/A,N/A,N/A
550,1,1,-6.181801543,-55.12040125,N/A,N/A,N/A,N/A,N/A,N/A
551,1,1,-15.83348062,-68.01490867,N/A,N/A,N/A,N/A,N/A,N/A
552,1,1,-4.856427173,-66.43647889,N/A,N/A,N/A,N/A,N/A,N/A
553,2,2,7.214774289,-61.68852329,N/A,N/A,N/A,N/A,N/A,N/A
554,1,1,-3.943110024,-63.69571896,N/A,N/A,N/A,N/A,N/A,N/A
555,1,1,-5.275491253,-53.56326154,N/A,N/A,N/A,N/A,N/A,N/A
556,1,3,-5.702101182,-74.24697096,N/A,N/A,N/A,N/A,N/A,N/A
557,1,3,-7.886354795,-49.13816045,1997,N/A,N/A,deg,N/A,N/A
558,1,1,-9.127107865,-52.31765757,N/A,N/A,N/A,N/A,N/A,N/A
559,1,1,2.734426809,-62.40726534,N/A,N/A,N/A,N/A,N/A,N/A
560,1,1,6.628084577,-60.51864729,N/A,N/A,N/A,N/A,N/A,N/A
561,1,1,0.445878791,-59.37922418,N/A,N/A,N/A,N/A,N/A,N/A
562,1,1,2.367914173,-58.66209909,N/A,N/A,N/A,N/A,N/A,N/A
563,1,7,-7.239837285,-75.04251897,N/A,N/A,N/A,N/A,N/A,N/A
564,1,1,-11.63179054,-70.17921969,N/A,N/A,N/A,N/A,N/A,N/A
565,1,1,-4.969345404,-67.39992203,N/A,N/A,N/A,N/A,N/A,N/A
566,1,1,5.098433311,-62.3698056,N/A,N/A,N/A,N/A,N/A,N/A
567,2,2,-6.56071093,-49.40253464,N/A,N/A,N/A,N/A,N/A,N/A
568,1,1,-8.699150464,-55.59363375,N/A,N/A,N/A,N/A,N/A,N/A
569,2,5,-1.653484028,-45.78834276,2008,N/A,N/A,deg,N/A,N/A
570,1,1,6.32382519,-63.79866589,N/A,N/A,N/A,N/A,N/A,N/A
571,4,3,-2.639564715,-48.32401731,2007,N/A,N/A,D/ND,N/A,N/A
572,1,1,1.850215075,-62.87645542,N/A,N/A,N/A,N/A,N/A,N/A
573,1,1,0.597604243,-54.20007725,N/A,N/A,N/A,N/A,N/A,N/A
574,2,7,-9.337044147,-56.14070775,N/A,N/A,N/A,N/A,N/A,N/A
575,1,1,-3.693558038,-77.09903215,N/A,N/A,N/A,N/A,N/A,N/A
576,1,1,-9.371000465,-74.90265128,N/A,N/A,N/A,N/A,N/A,N/A
577,1,1,-6.82050371,-59.58350108,N/A,N/A,N/A,N/A,N/A,N/A
578,1,1,-7.055502989,-68.17364099,N/A,N/A,N/A,N/A,N/A,N/A
579,1,1,-9.322221945,-63.67496787,N/A,N/A,N/A,N/A,N/A,N/A
580,1,1,-12.09963314,-72.86257727,N/A,N/A,N/A,N/A,N/A,N/A
581,3,4,-6.181532049,-53.20429475,1999,N/A,N/A,Deforestation,N/A,N/A
582,1,1,-2.265775725,-62.95811228,N/A,N/A,N/A,N/A,N/A,N/A
583,1,1,-13.31370625,-69.57339586,N/A,N/A,N/A,N/A,N/A,N/A
584,1,1,-4.916254971,-50.91412977,N/A,N/A,N/A,N/A,N/A,N/A
585,2,4,-1.464837818,-78.00722891,N/A,N/A,N/A,N/A,N/A,N/A
586,1,1,-10.83004415,-61.0654518,N/A,N/A,N/A,N/A,N/A,N/A
587,1,1,3.969520493,-52.0573258,N/A,N/A,N/A,N/A,N/A,N/A
588,1,4,-12.54861112,-73.92384695,N/A,N/A,N/A,N/A,N/A,N/A
589,2,2,-13.35493892,-63.9722204,N/A,N/A,N/A,N/A,N/A,N/A
590,2,2,-11.85493206,-55.26053844,N/A,N/A,N/A,N/A,N/A,N/A
591,1,1,-10.00323476,-59.71285848,N/A,N/A,N/A,N/A,N/A,N/A
592,3,7,-4.693921938,-47.73544114,2000,N/A,N/A,Deforestation,N/A,N/A
593,4,3,-11.48383801,-56.84328014,1999,2014,N/A,D/ND,D/ND,N/A
594,1,1,2.452535473,-52.95662923,N/A,N/A,N/A,N/A,N/A,N/A
595,2,2,-10.11130209,-75.1705289,N/A,N/A,N/A,N/A,N/A,N/A
596,1,1,1.091857312,-56.9796444,N/A,N/A,N/A,N/A,N/A,N/A
597,1,1,-9.382319238,-74.47711933,N/A,N/A,N/A,N/A,N/A,N/A
598,1,1,-1.11584233,-75.7030502,N/A,N/A,N/A,N/A,N/A,N/A
599,1,1,-11.77974307,-66.13329748,N/A,N/A,N/A,N/A,N/A,N/A
600,1,1,-3.198496485,-57.46635162,N/A,N/A,N/A,N/A,N/A,N/A
601,1,1,-3.421907496,-67.54167618,N/A,N/A,N/A,N/A,N/A,N/A
602,2,2,-16.89421131,-66.35077961,N/A,N/A,N/A,N/A,N/A,N/A
603,1,1,-8.891300103,-60.8369204,N/A,N/A,N/A,N/A,N/A,N/A
604,4,7,-0.449382221,-74.57925778,2016,N/A,N/A,D/ND,N/A,N/A
605,1,1,4.603102263,-63.04974044,N/A,N/A,N/A,N/A,N/A,N/A
606,2,2,4.417689988,-60.82829657,N/A,N/A,N/A,N/A,N/A,N/A
607,3,4,-9.383936205,-51.36849764,1997,N/A,N/A,Deforestation,N/A,N/A
608,2,4,-8.212443243,-49.96389186,N/A,N/A,N/A,N/A,N/A,N/A
609,1,1,-3.933138724,-53.13153122,N/A,N/A,N/A,N/A,N/A,N/A
610,1,1,-0.362874459,-69.50817817,N/A,N/A,N/A,N/A,N/A,N/A
611,1,1,-4.145500457,-75.6634345,N/A,N/A,N/A,N/A,N/A,N/A
612,2,2,-5.242343419,-62.61558466,N/A,N/A,N/A,N/A,N/A,N/A
613,1,1,-2.25607392,-73.3290724,N/A,N/A,N/A,N/A,N/A,N/A
614,5,3,-12.36131238,-54.15399367,1999,2004,2007,D/ND,D/ND,Deforestation
615,1,1,-7.396683134,-63.01794007,N/A,N/A,N/A,N/A,N/A,N/A
616,1,1,-7.105628982,-55.02122725,N/A,N/A,N/A,N/A,N/A,N/A
617,1,1,-7.321763639,-65.60293214,N/A,N/A,N/A,N/A,N/A,N/A
618,4,1,-7.748373567,-66.7197177,2015,N/A,N/A,D/ND,N/A,N/A
619,4,3,-14.53236076,-67.01427528,2010,N/A,N/A,D/ND,N/A,N/A
620,2,2,-12.00962195,-51.11705919,N/A,N/A,N/A,N/A,N/A,N/A
621,1,1,-10.99551382,-66.96765272,N/A,N/A,N/A,N/A,N/A,N/A
622,1,1,0.315173917,-75.43355562,N/A,N/A,N/A,N/A,N/A,N/A
623,1,1,2.281675906,-73.42743792,N/A,N/A,N/A,N/A,N/A,N/A
624,1,1,-8.34153115,-67.7200816,N/A,N/A,N/A,N/A,N/A,N/A
625,1,1,-9.862558589,-62.85085343,N/A,N/A,N/A,N/A,N/A,N/A
626,6,6,-13.48321834,-68.74281355,N/A,N/A,N/A,N/A,N/A,N/A
627,1,1,-10.07141689,-56.4069684,N/A,N/A,N/A,N/A,N/A,N/A
628,1,1,2.629323921,-73.48888269,N/A,N/A,N/A,N/A,N/A,N/A
629,1,1,-6.957945949,-55.76072039,N/A,N/A,N/A,N/A,N/A,N/A
630,1,1,4.052524825,-54.01682093,N/A,N/A,N/A,N/A,N/A,N/A
631,1,1,0.391979874,-73.66513215,N/A,N/A,N/A,N/A,N/A,N/A
632,2,7,-2.778084932,-47.15036839,N/A,N/A,N/A,N/A,N/A,N/A
633,2,1,-16.26844488,-65.18440705,N/A,N/A,N/A,N/A,N/A,N/A
634,4,4,-3.559349735,-53.54897833,2015,N/A,N/A,D/ND,N/A,N/A
635,1,1,4.698772841,-55.92592057,N/A,N/A,N/A,N/A,N/A,N/A
636,1,1,-10.43307863,-73.51098125,N/A,N/A,N/A,N/A,N/A,N/A
